SegmentID,SegmentName,SegmentTrace
1230,"Coronado Bank alt2, Subsection 3","[[-117.78395, 33.13155, 0.0], [-117.76041, 33.09881, 0.0]]"
1819,"Coronado Bank alt2, Subsection 4","[[-117.76041, 33.09881, 0.0], [-117.742, 33.0732, 0.0], [-117.73499, 33.06731, 0.0]]"
2593,"Coronado Bank alt2, Subsection 5","[[-117.73499, 33.06731, 0.0], [-117.70282, 33.04022, 0.0]]"
330,"Coronado Bank alt2, Subsection 6","[[-117.70282, 33.04022, 0.0], [-117.687, 33.0269, 0.0], [-117.67258, 33.0117, 0.0]]"
203,"Coronado Bank alt2, Subsection 7","[[-117.67258, 33.0117, 0.0], [-117.64422, 32.98179, 0.0]]"
529,"Coronado Bank alt2, Subsection 8","[[-117.64422, 32.98179, 0.0], [-117.616, 32.952, 0.0], [-117.61584, 32.9519, 0.0]]"
77,"Coronado Bank alt2, Subsection 9","[[-117.61584, 32.9519, 0.0], [-117.57964, 32.92871, 0.0]]"
1670,"Coronado Bank alt2, Subsection 10","[[-117.57964, 32.92871, 0.0], [-117.574, 32.9251, 0.0], [-117.55072, 32.89942, 0.0]]"
2640,"Coronado Bank alt2, Subsection 11","[[-117.55072, 32.89942, 0.0], [-117.52317, 32.869, 0.0]]"
629,"Coronado Bank alt2, Subsection 12","[[-117.52317, 32.869, 0.0], [-117.52, 32.8655, 0.0], [-117.51242, 32.83229, 0.0]]"
2397,"Coronado Bank alt2, Subsection 13","[[-117.51242, 32.83229, 0.0], [-117.507, 32.8085, 0.0], [-117.49844, 32.79649, 0.0]]"
566,"Coronado Bank alt2, Subsection 14","[[-117.49844, 32.79649, 0.0], [-117.47506, 32.76371, 0.0]]"
653,"Coronado Bank alt2, Subsection 15","[[-117.47506, 32.76371, 0.0], [-117.467, 32.7524, 0.0], [-117.44607, 32.73461, 0.0]]"
1368,"Coronado Bank alt2, Subsection 16","[[-117.44607, 32.73461, 0.0], [-117.433, 32.7235, 0.0], [-117.42358, 32.70235, 0.0]]"
2301,"Coronado Bank alt2, Subsection 17","[[-117.42358, 32.70235, 0.0], [-117.413, 32.6786, 0.0], [-117.40189, 32.66978, 0.0]]"
542,"Coronado Bank alt2, Subsection 18","[[-117.40189, 32.66978, 0.0], [-117.36886, 32.64356, 0.0]]"
356,"Coronado Bank alt2, Subsection 19","[[-117.36886, 32.64356, 0.0], [-117.344, 32.6238, 0.0], [-117.3369, 32.61651, 0.0]]"
885,"Coronado Bank alt2, Subsection 20","[[-117.3369, 32.61651, 0.0], [-117.315, 32.594, 0.0], [-117.31151, 32.58537, 0.0]]"
30,"Coronado Bank alt2, Subsection 21","[[-117.31151, 32.58537, 0.0], [-117.298, 32.5519, 0.0], [-117.29655, 32.54931, 0.0]]"
2423,"Coronado Bank alt2, Subsection 22","[[-117.29655, 32.54931, 0.0], [-117.27715, 32.51477, 0.0]]"
1634,"Coronado Bank alt2, Subsection 23","[[-117.27715, 32.51477, 0.0], [-117.266, 32.4949, 0.0], [-117.25611, 32.48097, 0.0]]"
1713,"Coronado Bank alt2, Subsection 24","[[-117.25611, 32.48097, 0.0], [-117.23285, 32.44817, 0.0]]"
845,"Coronado Bank alt2, Subsection 25","[[-117.23285, 32.44817, 0.0], [-117.20961, 32.41537, 0.0]]"
1547,"Coronado Bank alt2, Subsection 26","[[-117.20961, 32.41537, 0.0], [-117.18638, 32.38257, 0.0]]"
242,"Coronado Bank alt2, Subsection 27","[[-117.18638, 32.38257, 0.0], [-117.16317, 32.34976, 0.0]]"
2176,"Coronado Bank alt2, Subsection 28","[[-117.16317, 32.34976, 0.0], [-117.13998, 32.31695, 0.0]]"
189,"Coronado Bank alt2, Subsection 29","[[-117.13998, 32.31695, 0.0], [-117.11681, 32.28413, 0.0]]"
446,"Coronado Bank alt2, Subsection 30","[[-117.11681, 32.28413, 0.0], [-117.09365, 32.25131, 0.0]]"
750,"Coronado Bank alt2, Subsection 31","[[-117.09365, 32.25131, 0.0], [-117.07051, 32.21848, 0.0]]"
86,"Silver Creek 2011 CFM, Subsection 0","[[-121.6343, 37.17361, 0.0], [-121.68114, 37.20428, 0.0]]"
509,"Silver Creek 2011 CFM, Subsection 1","[[-121.68114, 37.20428, 0.0], [-121.70093, 37.21722, 0.0], [-121.72149, 37.23982, 0.0]]"
2560,"Silver Creek 2011 CFM, Subsection 2","[[-121.72149, 37.23982, 0.0], [-121.7505, 37.27167, 0.0], [-121.75937, 37.2772, 0.0]]"
430,"Silver Creek 2011 CFM, Subsection 3","[[-121.75937, 37.2772, 0.0], [-121.80717, 37.30698, 0.0]]"
1229,"Silver Creek 2011 CFM, Subsection 4","[[-121.80717, 37.30698, 0.0], [-121.85501, 37.33674, 0.0]]"
1228,"Silver Creek 2011 CFM, Subsection 5","[[-121.85501, 37.33674, 0.0], [-121.89906, 37.36411, 0.0], [-121.90154, 37.36743, 0.0]]"
213,"Silver Creek 2011 CFM, Subsection 6","[[-121.90154, 37.36743, 0.0], [-121.93257, 37.40896, 0.0]]"
726,"Silver Creek 2011 CFM, Subsection 7","[[-121.93257, 37.40896, 0.0], [-121.94148, 37.42088, 0.0], [-121.95002, 37.45464, 0.0]]"
2072,"Silver Creek 2011 CFM, Subsection 8","[[-121.95002, 37.45464, 0.0], [-121.962, 37.502, 0.0]]"
207,"Hayward (No) 2011 CFM, Subsection 6","[[-122.38053, 38.02155, 0.0], [-122.413, 38.05746, 0.0], [-122.41525, 38.06092, 0.0]]"
705,"Hayward (No) 2011 CFM, Subsection 7","[[-122.41525, 38.06092, 0.0], [-122.44302, 38.10361, 0.0]]"
381,"Hayward (No) 2011 CFM, Subsection 8","[[-122.44302, 38.10361, 0.0], [-122.44447, 38.10584, 0.0], [-122.45884, 38.14988, 0.0]]"
2025,"Hayward (No) 2011 CFM, Subsection 9","[[-122.45884, 38.14988, 0.0], [-122.47402, 38.19634, 0.0]]"
921,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 0","[[-122.44004, 38.16672, 0.0], [-122.48528, 38.20588, 0.0]]"
459,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 1","[[-122.48528, 38.20588, 0.0], [-122.48639, 38.20684, 0.0], [-122.5241, 38.24909, 0.0]]"
1658,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 2","[[-122.5241, 38.24909, 0.0], [-122.54279, 38.27002, 0.0], [-122.56475, 38.29124, 0.0]]"
1416,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 3","[[-122.56475, 38.29124, 0.0], [-122.60727, 38.33228, 0.0]]"
861,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 4","[[-122.60727, 38.33228, 0.0], [-122.63916, 38.36302, 0.0], [-122.64764, 38.37451, 0.0]]"
1665,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 5","[[-122.64764, 38.37451, 0.0], [-122.67316, 38.40905, 0.0], [-122.67974, 38.42096, 0.0]]"
1442,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 6","[[-122.67974, 38.42096, 0.0], [-122.70563, 38.46776, 0.0], [-122.70711, 38.46926, 0.0]]"
1102,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 7","[[-122.70711, 38.46926, 0.0], [-122.7485, 38.51108, 0.0]]"
1236,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 8","[[-122.7485, 38.51108, 0.0], [-122.76006, 38.52276, 0.0], [-122.78875, 38.55358, 0.0]]"
328,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 9","[[-122.78875, 38.55358, 0.0], [-122.82859, 38.59634, 0.0]]"
823,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 10","[[-122.82859, 38.59634, 0.0], [-122.86716, 38.63767, 0.0], [-122.86856, 38.63903, 0.0]]"
1193,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 11","[[-122.86856, 38.63903, 0.0], [-122.91108, 38.68021, 0.0]]"
108,"Cleghorn Lake, Subsection 1","[[-115.77413, 34.22372, 0.0], [-115.79812, 34.27128, 0.0]]"
1054,"Cleghorn Lake, Subsection 2","[[-115.79812, 34.27128, 0.0], [-115.82039, 34.31538, 0.0], [-115.82187, 34.31892, 0.0]]"
50,"Cleghorn Lake, Subsection 3","[[-115.82187, 34.31892, 0.0], [-115.84229, 34.36762, 0.0]]"
2085,"Cleghorn Lake, Subsection 4","[[-115.84229, 34.36762, 0.0], [-115.84502, 34.37413, 0.0], [-115.87576, 34.41086, 0.0]]"
1454,"Ludlow, Subsection 12","[[-115.90594, 34.46892, 0.0], [-115.86622, 34.43188, 0.0]]"
2203,"Ludlow, Subsection 11","[[-115.9457, 34.50594, 0.0], [-115.90594, 34.46892, 0.0]]"
927,"Ludlow, Subsection 10","[[-115.9855, 34.54295, 0.0], [-115.9457, 34.50594, 0.0]]"
1433,"Ludlow, Subsection 9","[[-116.02533, 34.57995, 0.0], [-115.9855, 34.54295, 0.0]]"
2495,"Ludlow, Subsection 8","[[-116.06519, 34.61693, 0.0], [-116.02533, 34.57995, 0.0]]"
1356,"Ludlow, Subsection 7","[[-116.10509, 34.6539, 0.0], [-116.06519, 34.61693, 0.0]]"
283,"Ludlow, Subsection 6","[[-116.14503, 34.69086, 0.0], [-116.10509, 34.6539, 0.0]]"
1821,"San Jacinto (Superstition Mtn), Subsection 0","[[-115.943, 33.001, 0.0], [-115.89362, 32.97816, 0.0]]"
1413,"San Jacinto (Superstition Mtn), Subsection 1","[[-115.89362, 32.97816, 0.0], [-115.84427, 32.9553, 0.0]]"
2522,"San Jacinto (Superstition Mtn), Subsection 2","[[-115.84427, 32.9553, 0.0], [-115.80666, 32.93785, 0.0], [-115.79512, 32.93216, 0.0]]"
1318,"San Jacinto (Superstition Mtn), Subsection 3","[[-115.79512, 32.93216, 0.0], [-115.74655, 32.90819, 0.0]]"
1949,"San Jacinto (Superstition Mtn), Subsection 4","[[-115.74655, 32.90819, 0.0], [-115.698, 32.8842, 0.0]]"
1545,"Imperial, Subsection 7","[[-115.40412, 32.73042, 0.0], [-115.43781, 32.76759, 0.0]]"
180,"Imperial, Subsection 6","[[-115.37044, 32.69325, 0.0], [-115.40412, 32.73042, 0.0]]"
4,"Imperial, Subsection 5","[[-115.3368, 32.65606, 0.0], [-115.37044, 32.69325, 0.0]]"
1863,"Imperial, Subsection 4","[[-115.30318, 32.61887, 0.0], [-115.3368, 32.65606, 0.0]]"
1409,"Reliz 2011 CFM, Subsection 3","[[-122.067, 36.89151, 0.0], [-122.02499, 36.84512, 0.0]]"
1961,"Reliz 2011 CFM, Subsection 4","[[-122.02499, 36.84512, 0.0], [-122.0218, 36.8416, 0.0], [-121.99073, 36.80062, 0.0], [-121.98629, 36.7971, 0.0]]"
1285,"Reliz 2011 CFM, Subsection 5","[[-121.98629, 36.7971, 0.0], [-121.93546, 36.75681, 0.0]]"
267,"Reliz 2011 CFM, Subsection 6","[[-121.93546, 36.75681, 0.0], [-121.89617, 36.72562, 0.0], [-121.88134, 36.72042, 0.0]]"
2349,"Monterey Bay-Tularcitos, Subsection 8","[[-121.92173, 36.67372, 0.0], [-121.95527, 36.72664, 0.0]]"
1628,"Monterey Bay-Tularcitos, Subsection 7","[[-121.88823, 36.62078, 0.0], [-121.92173, 36.67372, 0.0]]"
478,"Monterey Bay-Tularcitos, Subsection 6","[[-121.84954, 36.57073, 0.0], [-121.86559, 36.58495, 0.0], [-121.88823, 36.62078, 0.0]]"
1574,"Monterey Bay-Tularcitos, Subsection 5","[[-121.79993, 36.52672, 0.0], [-121.84954, 36.57073, 0.0]]"
2387,"Monterey Bay-Tularcitos, Subsection 4","[[-121.75038, 36.4827, 0.0], [-121.79993, 36.52672, 0.0]]"
777,"Monterey Bay-Tularcitos, Subsection 3","[[-121.6883, 36.45267, 0.0], [-121.73531, 36.46929, 0.0], [-121.75038, 36.4827, 0.0]]"
1852,"Monterey Bay-Tularcitos, Subsection 2","[[-121.62606, 36.42216, 0.0], [-121.6489, 36.43872, 0.0], [-121.6883, 36.45267, 0.0]]"
382,"Monterey Bay-Tularcitos, Subsection 1","[[-121.56712, 36.38703, 0.0], [-121.59573, 36.40017, 0.0], [-121.62606, 36.42216, 0.0]]"
1998,"Monterey Bay-Tularcitos, Subsection 0","[[-121.50309, 36.35759, 0.0], [-121.56712, 36.38703, 0.0]]"
1808,"Reliz 2011 CFM, Subsection 16","[[-121.40744, 36.39589, 0.0], [-121.35785, 36.35922, 0.0], [-121.35626, 36.35642, 0.0]]"
2068,"Reliz 2011 CFM, Subsection 17","[[-121.35626, 36.35642, 0.0], [-121.32676, 36.3043, 0.0]]"
319,"Reliz 2011 CFM, Subsection 18","[[-121.32676, 36.3043, 0.0], [-121.30544, 36.26658, 0.0], [-121.29321, 36.25419, 0.0]]"
1636,"Point Reyes 2011 CFM, Subsection 0","[[-122.84302, 37.91569, 0.0], [-122.89556, 37.93756, 0.0]]"
2197,"Point Reyes 2011 CFM, Subsection 1","[[-122.89556, 37.93756, 0.0], [-122.91777, 37.9468, 0.0], [-122.93798, 37.96232, 0.0], [-122.94404, 37.96291, 0.0]]"
2010,"Point Reyes 2011 CFM, Subsection 2","[[-122.94404, 37.96291, 0.0], [-123.00304, 37.96862, 0.0]]"
1217,"Point Reyes 2011 CFM, Subsection 3","[[-123.00304, 37.96862, 0.0], [-123.02739, 37.97097, 0.0], [-123.05124, 37.99108, 0.0]]"
1656,"Point Reyes 2011 CFM, Subsection 4","[[-123.05124, 37.99108, 0.0], [-123.09187, 38.0253, 0.0]]"
1085,"Point Reyes 2011 CFM, Subsection 5","[[-123.09187, 38.0253, 0.0], [-123.13254, 38.05951, 0.0]]"
1777,"Red Mountain, Subsection 6","[[-119.84383, 34.37907, 0.0], [-119.861, 34.3822, 0.0], [-119.93236, 34.39766, 0.0]]"
2536,"Red Mountain, Subsection 5","[[-119.75466, 34.36274, 0.0], [-119.84383, 34.37907, 0.0]]"
674,"Sisar, Subsection 0","[[-119.28867, 34.3973, 0.0], [-119.18292, 34.41737, 0.0]]"
0,"Sisar, Subsection 1","[[-119.18292, 34.41737, 0.0], [-119.12874, 34.42762, 0.0], [-119.07664, 34.43538, 0.0]]"
2018,"Northridge Hills, Subsection 1","[[-118.58093, 34.26703, 0.0], [-118.6555, 34.30166, 0.0], [-118.70571, 34.3008, 0.0]]"
2052,"Northridge Hills, Subsection 0","[[-118.45388, 34.22872, 0.0], [-118.51446, 34.2484, 0.0], [-118.56512, 34.25968, 0.0], [-118.58093, 34.26703, 0.0]]"
9,"Sierra Madre (San Fernando), Subsection 2","[[-118.42151, 34.3003, 0.0], [-118.4889, 34.284, 0.0]]"
1934,"Sierra Madre (San Fernando), Subsection 1","[[-118.36359, 34.28026, 0.0], [-118.411, 34.29, 0.0], [-118.41531, 34.3018, 0.0], [-118.42151, 34.3003, 0.0]]"
1495,"Sierra Madre (San Fernando), Subsection 0","[[-118.2951, 34.2782, 0.0], [-118.3278, 34.2729, 0.0], [-118.36359, 34.28026, 0.0]]"
1226,"Sierra Madre, Subsection 6","[[-118.22103, 34.23371, 0.0], [-118.22268, 34.23489, 0.0], [-118.26234, 34.24946, 0.0], [-118.27932, 34.25849, 0.0], [-118.29, 34.2751, 0.0]]"
499,"Sierra Madre, Subsection 5","[[-118.14406, 34.20256, 0.0], [-118.149, 34.2028, 0.0], [-118.18902, 34.21074, 0.0], [-118.22103, 34.23371, 0.0]]"
2013,"Sierra Madre, Subsection 4","[[-118.06516, 34.17577, 0.0], [-118.068, 34.1758, 0.0], [-118.112, 34.201, 0.0], [-118.14406, 34.20256, 0.0]]"
897,"San Gabriel, Subsection 2","[[-118.43761, 34.37431, 0.0], [-118.489, 34.3947, 0.0], [-118.51308, 34.40862, 0.0]]"
1798,"San Gabriel, Subsection 1","[[-118.3571, 34.34852, 0.0], [-118.428, 34.3705, 0.0], [-118.43761, 34.37431, 0.0]]"
574,"San Gabriel, Subsection 0","[[-118.28003, 34.31781, 0.0], [-118.301, 34.3311, 0.0], [-118.3571, 34.34852, 0.0]]"
98,"San Gabriel (Extension), Subsection 7","[[-118.20537, 34.2862, 0.0], [-118.207, 34.2867, 0.0], [-118.255, 34.3009, 0.0], [-118.28003, 34.31781, 0.0]]"
2472,"San Gabriel (Extension), Subsection 6","[[-118.12547, 34.2622, 0.0], [-118.136, 34.2647, 0.0], [-118.20537, 34.2862, 0.0]]"
2427,"San Gabriel (Extension), Subsection 5","[[-118.0426, 34.24705, 0.0], [-118.088, 34.2533, 0.0], [-118.12547, 34.2622, 0.0]]"
2463,"San Gabriel (Extension), Subsection 4","[[-117.95776, 34.24858, 0.0], [-118.035, 34.246, 0.0], [-118.0426, 34.24705, 0.0]]"
701,"San Gabriel (Extension), Subsection 3","[[-117.87384, 34.25595, 0.0], [-117.889, 34.2574, 0.0], [-117.939, 34.2492, 0.0], [-117.95776, 34.24858, 0.0]]"
1552,"San Gabriel (Extension), Subsection 2","[[-117.78939, 34.24787, 0.0], [-117.87384, 34.25595, 0.0]]"
2134,"Hayward (So) extension 2011 CFM, Subsection 6","[[-121.78785, 37.36979, 0.0], [-121.80236, 37.39713, 0.0]]"
1616,"Hayward (So) extension 2011 CFM, Subsection 5","[[-121.77264, 37.34276, 0.0], [-121.77509, 37.34573, 0.0], [-121.78785, 37.36979, 0.0]]"
146,"Hayward (So) extension 2011 CFM, Subsection 4","[[-121.75217, 37.31795, 0.0], [-121.77264, 37.34276, 0.0]]"
377,"Channel Islands Thrust, Subsection 1","[[-119.36557, 34.00045, 5.0], [-119.466, 33.9884, 5.0], [-119.47158, 33.98823, 5.0]]"
2009,"Channel Islands Thrust, Subsection 2","[[-119.47158, 33.98823, 5.0], [-119.525, 33.9866, 5.0], [-119.57657, 33.97449, 5.0]]"
550,"Channel Islands Thrust, Subsection 3","[[-119.57657, 33.97449, 5.0], [-119.633, 33.9612, 5.0], [-119.67686, 33.94431, 5.0]]"
536,"Lions Head 2011 CFM, Subsection 8","[[-120.55013, 34.82928, 0.0], [-120.57189, 34.84819, 0.0], [-120.60145, 34.86073, 0.0]]"
507,"Lions Head 2011 CFM, Subsection 7","[[-120.50556, 34.79051, 0.0], [-120.55013, 34.82928, 0.0]]"
2369,"Casmalia 2011 CFM, Subsection 7","[[-120.37322, 34.80653, 0.0], [-120.34315, 34.75868, 0.0]]"
1237,"Los Alamos 2011 CFM, Subsection 0","[[-120.33777, 34.75688, 0.0], [-120.24357, 34.73467, 0.0]]"
2321,"Los Alamos 2011 CFM, Subsection 1","[[-120.24357, 34.73467, 0.0], [-120.20994, 34.72672, 0.0], [-120.16017, 34.69501, 0.0]]"
587,"Los Alamos 2011 CFM, Subsection 2","[[-120.16017, 34.69501, 0.0], [-120.13519, 34.67907, 0.0], [-120.08999, 34.63919, 0.0]]"
1743,"Los Alamos extension, Subsection 0","[[-120.08898, 34.63918, 0.0], [-119.97328, 34.60819, 0.0]]"
1414,"Los Alamos extension, Subsection 1","[[-119.97328, 34.60819, 0.0], [-119.92233, 34.5945, 0.0], [-119.8734, 34.5556, 0.0]]"
758,"Santa Ynez (West), Subsection 11","[[-119.93091, 34.54776, 0.0], [-119.88004, 34.55217, 0.0]]"
843,"Santa Ynez (West), Subsection 12","[[-119.88004, 34.55217, 0.0], [-119.867, 34.5533, 0.0], [-119.82914, 34.55026, 0.0]]"
2484,"Santa Ynez (West), Subsection 13","[[-119.82914, 34.55026, 0.0], [-119.806, 34.5484, 0.0], [-119.78063, 34.53884, 0.0]]"
1264,"Santa Ynez (West), Subsection 14","[[-119.78063, 34.53884, 0.0], [-119.73413, 34.52131, 0.0]]"
1367,"Santa Ynez (West), Subsection 15","[[-119.73413, 34.52131, 0.0], [-119.732, 34.5205, 0.0], [-119.68488, 34.51011, 0.0]]"
1126,"Santa Ynez (West), Subsection 16","[[-119.68488, 34.51011, 0.0], [-119.6355, 34.4992, 0.0]]"
531,"Red Mountain, Subsection 8","[[-120.02298, 34.39137, 0.0], [-120.11376, 34.38296, 0.0]]"
1902,"Red Mountain, Subsection 7","[[-119.93236, 34.39766, 0.0], [-119.939, 34.3991, 0.0], [-120.02298, 34.39137, 0.0]]"
395,"North Channel, Subsection 9","[[-119.76827, 34.3272, 1.1], [-119.78853, 34.33358, 1.1], [-119.80592, 34.33649, 1.1]]"
2422,"North Channel, Subsection 8","[[-119.73145, 34.31558, 1.1], [-119.76827, 34.3272, 1.1]]"
2238,"North Channel, Subsection 7","[[-119.69393, 34.3057, 1.1], [-119.71721, 34.31109, 1.1], [-119.73145, 34.31558, 1.1]]"
1758,"Pitas Point (Upper), Subsection 1","[[-119.65241, 34.2986, 1.4], [-119.68841, 34.30243, 1.4], [-119.71391, 34.3101, 1.4]]"
1095,"Pitas Point (Upper), Subsection 0","[[-119.58951, 34.29189, 1.4], [-119.65241, 34.2986, 1.4]]"
1680,"Ventura-Pitas Point, Subsection 7","[[-119.5122, 34.30071, 1.0], [-119.593, 34.2974, 1.0]]"
1506,"Ventura-Pitas Point, Subsection 6","[[-119.43159, 34.30584, 1.0], [-119.463, 34.3027, 1.0], [-119.5122, 34.30071, 1.0]]"
1703,"Ventura-Pitas Point, Subsection 5","[[-119.35365, 34.29241, 1.0], [-119.413, 34.3077, 1.0], [-119.43159, 34.30584, 1.0]]"
336,"Ventura-Pitas Point, Subsection 4","[[-119.27443, 34.28354, 1.0], [-119.31885, 34.28342, 1.0], [-119.35365, 34.29241, 1.0]]"
2241,"Ventura-Pitas Point, Subsection 3","[[-119.19355, 34.28371, 1.0], [-119.27443, 34.28354, 1.0]]"
2159,"Oak Ridge (Onshore), Subsection 0","[[-119.21196, 34.26044, 1.0], [-119.12853, 34.27598, 1.0], [-119.11629, 34.29192, 1.0]]"
205,"Northridge, Subsection 0","[[-118.712, 34.4172, 7.4], [-118.64074, 34.40514, 7.4]]"
1246,"Northridge, Subsection 3","[[-118.51477, 34.34869, 7.4], [-118.478, 34.3421, 7.4], [-118.44453, 34.33349, 7.4]]"
1463,"Contra Costa (Briones) 2011 CFM, Subsection 0","[[-122.16307, 37.91952, 0.0], [-122.16982, 37.95992, 0.0]]"
2504,"Contra Costa (Briones) 2011 CFM, Subsection 1","[[-122.16982, 37.95992, 0.0], [-122.17658, 38.00031, 0.0]]"
1059,"Franklin 2011 CFM, Subsection 5","[[-122.25065, 38.07387, 0.0], [-122.28299, 38.12487, 0.0]]"
2556,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 13","[[-122.95365, 38.72137, 0.0], [-122.99627, 38.76252, 0.0]]"
1659,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 12","[[-122.91108, 38.68021, 0.0], [-122.95365, 38.72137, 0.0]]"
1822,"Hayward (So) extension 2011 CFM, Subsection 3","[[-121.73601, 37.29161, 0.0], [-121.73979, 37.30292, 0.0], [-121.75217, 37.31795, 0.0]]"
2497,"Hayward (So) extension 2011 CFM, Subsection 2","[[-121.72642, 37.26294, 0.0], [-121.73601, 37.29161, 0.0]]"
1210,"San Jacinto (Clark) rev, Subsection 3","[[-116.29718, 33.38395, 0.0], [-116.297, 33.3839, 0.0], [-116.23614, 33.33572, 0.0]]"
2275,"San Jacinto (Clark) rev, Subsection 4","[[-116.23614, 33.33572, 0.0], [-116.21, 33.315, 0.0], [-116.16819, 33.29536, 0.0]]"
1139,"Reliz 2011 CFM, Subsection 7","[[-121.88134, 36.72042, 0.0], [-121.81588, 36.69745, 0.0]]"
835,"Reliz 2011 CFM, Subsection 8","[[-121.81588, 36.69745, 0.0], [-121.81252, 36.69627, 0.0], [-121.76346, 36.67446, 0.0], [-121.75295, 36.67038, 0.0]]"
729,"Reliz 2011 CFM, Subsection 9","[[-121.75295, 36.67038, 0.0], [-121.69318, 36.64715, 0.0], [-121.69016, 36.64396, 0.0]]"
2449,"Reliz 2011 CFM, Subsection 10","[[-121.69016, 36.64396, 0.0], [-121.64697, 36.59836, 0.0]]"
1802,"Reliz 2011 CFM, Subsection 11","[[-121.64697, 36.59836, 0.0], [-121.63099, 36.58147, 0.0], [-121.58912, 36.56839, 0.0]]"
1165,"Reliz 2011 CFM, Subsection 12","[[-121.58912, 36.56839, 0.0], [-121.5717, 36.56294, 0.0], [-121.54285, 36.52759, 0.0]]"
1456,"Reliz 2011 CFM, Subsection 13","[[-121.54285, 36.52759, 0.0], [-121.50869, 36.4857, 0.0], [-121.50332, 36.47994, 0.0]]"
859,"Reliz 2011 CFM, Subsection 14","[[-121.50332, 36.47994, 0.0], [-121.46363, 36.43736, 0.0], [-121.4599, 36.43461, 0.0]]"
848,"Reliz 2011 CFM, Subsection 15","[[-121.4599, 36.43461, 0.0], [-121.40744, 36.39589, 0.0]]"
2136,"Reliz 2011 CFM, Subsection 19","[[-121.29321, 36.25419, 0.0], [-121.24901, 36.20935, 0.0]]"
1572,"Northridge, Subsection 4","[[-118.44453, 34.33349, 7.4], [-118.424, 34.3282, 7.4], [-118.378, 34.3097, 7.4]]"
1974,"Pitas Point (Upper), Subsection 2","[[-119.71391, 34.3101, 1.4], [-119.71721, 34.31109, 1.4], [-119.74472, 34.31672, 1.4], [-119.77553, 34.32253, 1.4]]"
877,"Pitas Point (Upper), Subsection 3","[[-119.77553, 34.32253, 1.4], [-119.8374, 34.33416, 1.4]]"
1417,"Pitas Point (Upper), Subsection 4","[[-119.8374, 34.33416, 1.4], [-119.83937, 34.33454, 1.4], [-119.8999, 34.34323, 1.4]]"
570,"Pitas Point (Upper), Subsection 5","[[-119.8999, 34.34323, 1.4], [-119.90106, 34.34339, 1.4], [-119.95482, 34.36939, 1.4]]"
545,"Anacapa-Dume alt 2, Subsection 3","[[-118.77671, 33.96645, 1.2], [-118.819, 33.9581, 1.2], [-118.85335, 33.95494, 1.2]]"
131,"Anacapa-Dume alt 2, Subsection 2","[[-118.70083, 33.98158, 1.2], [-118.743, 33.9731, 1.2], [-118.77671, 33.96645, 1.2]]"
394,"Anacapa-Dume alt 2, Subsection 1","[[-118.62568, 33.99879, 1.2], [-118.64926, 33.99192, 1.2], [-118.70083, 33.98158, 1.2]]"
600,"Anacapa-Dume alt 2, Subsection 0","[[-118.552, 34.0202, 1.2], [-118.62568, 33.99879, 1.2]]"
2248,"Santa Monica alt 2, Subsection 3","[[-118.48238, 34.03917, 0.0], [-118.498, 34.0364, 0.0], [-118.541, 34.0302, 0.0], [-118.552, 34.0202, 0.0]]"
821,"Santa Monica alt 2, Subsection 2","[[-118.42162, 34.05638, 0.0], [-118.434, 34.0503, 0.0], [-118.458, 34.033, 0.0], [-118.467, 34.0419, 0.0], [-118.48238, 34.03917, 0.0]]"
2037,"Santa Monica alt 2, Subsection 1","[[-118.35397, 34.08472, 0.0], [-118.389, 34.0724, 0.0], [-118.42162, 34.05638, 0.0]]"
366,"Puente Hills (LA), Subsection 1","[[-118.23626, 33.97777, 2.1], [-118.33496, 34.03264, 2.1]]"
675,"Puente Hills (LA), Subsection 0","[[-118.12595, 33.96896, 2.1], [-118.20062, 33.95792, 2.1], [-118.23626, 33.97777, 2.1]]"
514,"Elysian Park (Lower CFM), Subsection 4","[[-118.15441, 33.98118, 10.0], [-118.21154, 34.00569, 10.0]]"
1143,"Elysian Park (Lower CFM), Subsection 3","[[-118.10061, 33.9524, 10.0], [-118.12595, 33.96896, 10.0], [-118.15441, 33.98118, 10.0]]"
